27.8,24.5,29.1,26.6,5690,45.3,14.2,1
32.1,26.4,27,25.5,27037,79.8,7.2,0
39.4,31.1,32,23,4618,15.2,8,0
27.7,22.8,27.2,20.4,61422,113.3,6.1,0
41.9,24.8,34.8,27.5,6100,73.2,7.4,0
41.6,32.3,36.8,30.1,4562,19.6,8.9,0
32.7,27.6,31.8,25.1,12631,67.2,11.2,1
30.5,24.8,28.1,21.1,71749,138.2,7.4,0
38.1,33.1,33.9,28.4,4991,60.8,5.6,0
25.6,21.8,24.4,23.4,28498,131.7,7,0
38.1,28,32.9,26.3,12325,60.8,9.2,0
24.1,25.2,24.9,19.5,6157,61.7,5.8,0
32.9,25.1,30,31.1,13092,16.5,7.7,0
47.7,34,30.2,28,6086,43.3,7,0
34.8,28,28.1,21,6678,51.9,8.9,0
32.1,25.6,29.6,21.5,103078,153.9,9.1,0
35.7,25.8,24,25.6,25482,107.3,6.5,0
34.1,33.7,29.9,22.8,4278,17.2,7.4,0
33.2,24.5,30.5,26.3,20496,109,7.8,0
31.9,25.2,37,27.1,3817,21,11.7,1
38.6,29.6,27,27.7,9980,29.1,7.7,0
28.3,32.6,26.7,21.2,7157,41.5,9.3,1
34.9,24.6,34.2,23.5,7960,51.7,10,1
38.4,24.6,29.7,28.2,15387,81.2,9.6,1
40.6,32.6,28.1,27.2,8517,19.8,8.3,0
34.1,30.7,33.5,27.6,9092,72,8.2,0
23.2,22.7,22.7,24.2,26905,89.9,7,0
33.1,28.5,24.7,24,18694,57.3,7.8,0
36.5,27.8,28.7,28.4,16278,56.7,8.4,0
33.2,32.8,29.1,19.7,3855,26.2,8.3,0
35.4,25.5,27.1,23.2,8516,39.9,11,1
27.3,23,23.9,32.1,8974,41,5.1,0
45.8,29.8,37.8,28.6,8008,40.3,16.8,1
32.9,27.5,29.2,25.4,6297,38.7,6.6,0
25.8,24.6,25.1,24.7,8998,85.2,6.7,0
30.4,25.4,24.6,24.3,8298,80.6,10,1
17,16.6,20.3,18.9,15057,159.3,5.6,0
18.6,22,24.6,20.1,3138,104.4,9.3,1
21.3,17.7,25.1,22.5,5584,111.8,5.8,0
22.8,24.7,23.4,21.9,10765,109.9,7.1,0
20.7,21,21,19.3,3204,97,6.8,0
20,16.8,27.7,17.2,2980,116.3,4.3,0
26.3,23,24.3,27,5608,51.2,7.4,0
23.7,22.6,23.5,24.5,14259,94.5,8.5,0
24,24.2,23.4,28.1,1875,96.2,7.2,0
19.4,19.9,23.1,18.8,3259,70.3,5.6,0
30.7,23.2,29.8,26.5,6049,77.4,9.8,1
23.7,25.9,24.2,22.4,4000,64.6,7,0
32.9,25,32.4,27.5,5213,62.8,6.6,0
22.3,20.7,24.2,21.8,11695,56.3,6.9,0
28.2,25.2,32.9,25.3,8463,82.8,8.8,0
20.1,23.3,28.2,22.4,55250,90.6,7.5,0
23.4,20.8,26.2,22.2,75009,138.1,6.5,0
20.4,22.4,27.1,20.2,8281,61.4,5.7,0
34.1,27.3,32.6,26.6,4689,37.7,8.8,0
20.6,19.3,27.4,20.8,11235,64.1,5.8,0
27,25.8,26,27.2,10374,31.7,6.4,0
22.4,26.5,23.8,21.1,13445,44.7,4.9,0
31.3,26.4,29,25.1,4525,57.3,9.7,1
20.9,21.4,21.3,20,16001,63,6,0
28.6,25.6,25.9,18.4,4264,46.8,8.6,0
22.2,22.3,25.6,20.4,21006,68.1,7.2,0
15.5,16.4,19.8,13.7,27881,214.5,4.5,0
18,15.3,22.4,11.9,104529,197.3,5.2,0
24.6,25.5,26.2,17.8,122762,78.2,8.3,0
25.1,21.9,30.1,19.4,3951,26.3,6.7,0
21.8,25.6,25.1,21.1,10250,60.1,6.1,0
22.2,20,30.1,18,3249,131.7,9,0
27.2,22.4,29.4,23.3,12901,64.8,7.4,0
25,25,28.4,24,12283,99.6,8.3,0
23,24.6,40.4,21.9,6022,57.4,10.2,1
28.6,28,29.5,27.8,110491,188.6,9.6,1
16,15,30.5,16.8,18135,101.5,6.7,0
21.4,19.8,23.3,21.8,11604,129.7,6.8,0
26.6,23.2,27.7,24,48544,55.1,7,0
23.9,18.7,23.8,18.7,74495,80,6.1,0
19.8,22.8,29.4,21.6,6164,70.5,5.4,0
27.2,21.7,25.9,22,59589,88.6,8.1,0
17.6,14.1,19.2,18.2,12632,157.8,4.7,0
18.7,15.5,21.7,15.1,112192,158.7,5.2,0
18.6,15.4,23.8,15.9,40219,173.8,5,0
21.6,20.1,25.8,21.6,38346,64.8,7.1,0
26.4,17.8,20.6,19.8,91815,293.7,5.6,0
23.8,21.9,24.4,21,75796,130.9,6.3,0
19.9,22.5,23.5,27.7,10617,30.9,6.7,0
20.1,23.4,30.1,25.6,4432,45.1,9,0
23.3,27.1,32.6,19.9,12283,45.9,9.2,0
24,24.6,36,24.5,21367,77.5,6,0
25.6,27.8,32.5,30.6,16779,56,10,1
21.7,25.8,26.5,19.2,5240,27.4,7.8,0
18.8,25.3,28.5,26.4,10989,38.2,5.7,0
25,26.6,27.8,26.1,57198,102.7,8.7,0
17.1,21.7,20.9,27.5,7129,119.1,4.5,0
20.7,28.8,23.9,29.8,4609,63.8,9.6,1
21.3,23.7,24,23.2,33302,105.9,6.9,0
24.6,23.8,22.8,28.2,5596,21.7,9,0
20,26.5,30.1,24.1,16732,42.8,9.3,1
18.7,20.8,23.6,17.9,24468,121.4,6,0
19.1,21.5,23.9,21.8,60031,96.2,6.6,0
25.1,24.6,18.3,28.8,9032,22.5,7.2,0
25.7,26.1,30,20.8,10721,42.1,9,0
16.9,21.3,15.8,20.5,11834,34.7,6,0
23.3,23.3,26.4,24.7,67555,53.9,7.1,0
21,22,25.1,18,5577,129.7,7.4,0
17,23.1,22.3,20.7,7721,101.1,8.7,0
21.8,26,30.7,24.4,13943,35.1,7.1,0
26.3,32.9,29.7,25.5,7496,21.9,9.5,1
25.4,24.9,24.6,30.7,20098,55.8,8.7,0
18.5,21.3,26.5,18.9,104800,174.2,7,0
16.5,19.5,26.7,17.9,20709,51.3,5.6,0
25.7,31.8,30.2,21.9,29913,97.4,9.5,1
20.9,25.2,30.8,31.1,15833,44.9,7.3,0
26.6,35.9,26.7,27.5,8141,52.4,12.5,1
26.5,25.8,26.3,24.2,7384,31.5,7.4,0
25.7,23.8,26.5,23.3,10781,64.7,6.4,0
16.4,20.3,19.6,14.8,28198,241,5.4,0
27.9,29.2,30.3,26.3,292034,85.6,9.8,1
17,24.6,20.2,23.9,23312,57.7,5.7,0
22.8,23.1,22.5,35.5,6347,77,5.7,0
17,30.3,22.2,15.9,2889,36.4,2.4,0
15.4,23.2,24.2,21.2,4420,98.2,5.5,0
12.6,22,16.2,14.9,4324,88.4,2.3,0
18.8,26.8,34.2,22.2,4119,41.5,7.6,0
17.3,24.6,22.6,26.3,3222,54.7,5.2,0
20.5,22.5,21.2,20.6,4938,20.4,3.9,0
22.7,23.4,34.6,21.6,5407,86.8,7.2,0
14.5,21,19.6,17.9,27540,76.6,5,0
17.2,20.9,22.2,18.3,2668,108.1,7.3,0
21.3,24.1,29.6,25.7,3258,65.7,6.9,0
14.2,20.6,25.8,26.3,3092,94.3,3.4,0
14.8,18.2,20.1,19.2,97558,145,4.3,0
20.6,23.4,15.3,26.6,2432,85,5.1,0
11.9,21.4,21.7,25,5098,90.1,8.3,0
17.5,25.2,27.9,23.3,4681,114.1,6.6,0
16.4,25.4,25.9,18.2,3148,84.6,6.3,0
20.1,24.2,22.7,23.8,3807,64,7,0
14.7,25.8,31.3,18.7,3573,74.7,5.9,0
12.9,23.5,23,15.7,2176,87.5,3.3,0
14.1,21.9,21.4,14.6,9345,454.2,3.5,0
23.9,23.5,31.4,19.8,6532,55.5,5.5,0
17.6,21.3,21.2,20.6,54631,143.5,4.7,0
15.4,24.6,27.4,23.9,5085,85.3,5.2,0
16.9,18.5,24.2,21.5,17425,135.9,6,0
13.9,21,17,16.1,7736,65.1,3.5,0
20.4,24.1,19.6,17.3,5245,31.8,6.2,0
16.1,18.9,18.9,18.5,10602,111.5,3.9,0
21.7,16.3,20.5,17.2,2688,97.9,4.8,0
15.1,20.2,22.2,20.2,15546,111.6,4.6,0
21.4,21.5,25.9,17.4,4418,62.9,4.6,0
16.9,24.5,25.6,24.8,6859,46.1,2.9,0
30.1,28.2,47.1,25.3,6579,102.8,12.2,1
33.3,24.1,30.8,25.9,4619,42.5,8.9,0
31.3,34,35.6,21.9,9135,49.2,10.4,1
36.7,35.7,33.6,27.1,5527,48,7.6,0
29.6,24.6,26.6,26.2,12967,33.6,8,0
31.1,28.1,29.6,22.2,12631,158.5,6.6,0
31.4,25.1,31.6,30.3,7124,47.1,9.8,1
29.5,26.8,29.3,28.5,30029,87.7,10.5,1
31.9,26.1,29.7,21.6,40347,118.7,9.2,0
28.1,26.1,30.4,28.2,19173,68.4,9.6,1
34.2,29.9,34.7,23,11559,63.5,9.4,1
20.4,22.3,24.2,21.9,5493,80.8,6.8,0
26,29.2,25.4,27.1,5854,15.7,7.2,0
27,26.5,33.4,24.5,11880,93.2,8,0
33.1,25.5,35.7,19.7,10268,110.4,9.8,1
49.5,30.7,39.6,25.5,8848,54.9,11.9,1
29.3,27.1,36,27.8,5200,44.2,8.4,0
30.4,24.3,28.2,23,9560,65.1,10.6,1
21,25.8,21.9,16.8,9758,155.4,5.5,0
38.7,31,25.1,34.9,4790,59.4,10.4,1
34.6,28.5,41.6,25.4,5625,53,9.9,1
36.8,26.8,30.7,26.2,5412,43.5,8.6,0
24.4,21.9,21.3,20,7225,60.6,6,0
29.7,28.1,29.7,31,9107,32.3,9.1,0
30.8,33.5,37.7,29.1,7769,58.3,13.8,1
42.9,29.4,30,24.6,3880,21.3,11.1,1
30.2,26.9,28.9,24.2,13533,101.6,6.8,0
32.7,27.6,32,24.7,5107,39.4,11.1,1
29.4,27.6,27.6,37.1,3524,33.9,8.6,0
36.4,25.1,33.8,33.3,2658,36.5,10.6,1
34.7,33.5,34.1,24.3,8371,75.3,12.3,1
39.5,35.7,40.8,24.6,14183,54,10.2,1
23.8,20.5,21.3,18.2,2586,24.5,6.2,0
28.8,26,31.8,19.3,1598,0,9.1,0
21.7,19.8,18.6,25.4,13943,191.9,3.7,0
28.9,25.2,26.7,31.7,9727,63.6,7.6,0
35.6,36.5,42.5,35.6,6726,133,13.4,1
29.7,26.8,17.5,30.7,4059,40,7.2,0
26.8,24.4,24.9,27.1,5119,63.4,6.6,0
25.7,24.5,26.9,20.1,5944,94.2,8.1,0
29.8,28.9,30.2,25.7,7709,26.5,6,0
23.5,21,19.6,23.9,6590,31.2,4,0
22.3,24.2,21.7,25.1,17359,58.4,4.9,0
19.1,20.9,24.6,22.5,4859,61.8,5.9,0
26.7,25.6,24.3,29.9,7218,57.5,5.6,0
22.5,22.3,26.3,26.2,27078,106.1,7,0
31,21.2,34.5,22.5,6883,65.1,7.5,0
24.7,24.6,25.8,25.8,84511,83.4,7.8,0
29.9,25.2,24.1,27.1,15710,65.1,8.1,0
26.1,19.9,24,31.1,19492,21.1,5.6,0
24.6,23.8,24.8,24.5,6250,49.2,7,0
37.9,25.8,24.1,33.7,4650,43.5,7.6,0
27.5,25.8,25.5,23.4,1971,38.5,8,0
29.5,24.9,30.8,26.6,2849,67,8,0
25,26.5,21.4,24.2,7793,18,6.1,0
25.6,25.9,35,18,1733,73.7,6.8,0
24.4,20.3,22.8,28.4,5800,44.9,4.5,0
29.3,22,31.6,26.9,5632,78.3,7.4,0
22.2,24.5,17.7,20.6,6339,63.3,5.6,0
31.4,34.3,33.9,24,2957,31.6,9.9,1
19.5,20.9,23.2,21,21933,40,5.7,0
29.9,30.9,38.9,30.5,6452,48.7,10.7,1
19.6,20.6,26.1,19.6,81592,157.7,5.3,0
31,26.3,38.6,33.2,2981,60.7,11.4,1
37.2,27.8,26.4,29.6,5611,68.1,6.8,0
36,29.4,29.8,30,4118,20.2,7.8,0
28.5,29.7,30.3,27,63623,171.3,10.2,1
20.7,20.5,17.8,10.7,1515,91.2,7.9,0
29.9,32.6,24.7,30.7,3404,98.9,9.4,1
27.5,26.5,28.6,33.7,1672,60.3,8,0
21.2,17.2,26.1,20.2,1554,70.7,3.6,0
20.9,21.9,29.6,18.5,11727,86.7,6.5,0
24.9,18.9,26.1,22.2,1791,79.9,5.8,0
26.9,22.8,29,21.9,1162,80.6,7.2,0
27.9,24.8,33.6,25.7,1369,67.1,6.9,0
23.5,24,22.5,16.2,2311,103.9,6.5,0
16.3,14,21.3,17.8,11102,90.2,5.1,0
13.5,11.5,15.2,14.9,9074,86.9,2.9,0
30.4,29.9,27.2,35.3,3578,59,10.2,1
22.5,24.3,25.7,26.2,3138,73.6,6.2,0
18.1,15.3,21.8,21.7,1246,80.6,5.4,0
22.3,20.8,24.3,23.6,5585,70.7,5.6,0
19.5,20.5,21.1,18.3,6333,90.7,5.7,0
24.2,22.3,29,27.3,3366,83.4,6.8,0
20.6,14.5,21,17.2,1281,96.2,3.2,0
12.8,15,20,20.1,14069,88.9,3.9,0
26.9,16.1,17.5,17.2,952,88.9,3.2,0
20.9,13.7,20.3,18.3,2443,106.5,3.2,0
17.7,17.3,27.2,19.7,6529,62.6,6.2,0
27.2,21.6,29.1,18.9,1474,66,7.9,0
32.3,30.9,28.8,33.6,2797,38,13.8,1
26.9,30.9,24.6,22.3,1958,54.3,7.4,0
26.3,21,19.9,19.3,2313,63.3,8.7,0
23.9,16.9,28.7,21.7,4906,84.9,4.8,0
31.7,18.8,23.1,22.1,1150,35.3,5.5,0
23.7,19.8,27.3,16.4,1099,32.1,4,0
29.1,21.9,25.1,21.2,1351,28,7.1,0
21.8,21.4,25.2,21.1,17770,102.4,5.5,0
22.7,24.4,27.4,21,2956,84.7,5.5,0
22.7,28.1,21,27.8,1549,35.2,5.8,0
23.1,24.8,21,20.4,4979,114.8,4.3,0
25.1,26.6,23.2,24,1990,19.4,7.5,0
25.5,19.4,27.7,23.7,1338,50,7.5,0
22.9,24.7,18.8,19.3,905,0,5.9,0
26.9,25.7,25.1,15.4,2020,70.1,6.8,0
37.3,26,22.7,28.4,3414,14.7,8.8,0
17.5,19.5,20.5,14.7,1397,81.1,8.3,0
27.5,23,21.4,24.4,4286,56.9,5.9,0
26.6,25.3,28.1,23.4,3868,63.8,6.8,0
22,22.2,21.5,22.8,49726,154,6.1,0
26,25.8,27.6,22.7,1878,60.1,7.7,0
27.5,24.8,23.6,22.3,7183,74.4,6.3,0
29.5,27,23.3,16.5,952,73.2,6,0
30.8,24.4,19.6,17.1,1955,111.3,5,0
33.2,24,21.6,19.9,885,63.1,7.4,0
25.9,24.2,14.4,17.4,682,29.5,5.5,0
26.2,23.6,24.5,22.6,1269,84,7.7,0
22.8,21.3,20.6,20.6,23280,84.6,5.4,0
22.7,23.4,26.1,20.9,4508,73,6.7,0
24.1,18.5,23.8,20.2,4605,104.3,5.8,0
25,25.1,30.8,17,1431,70.9,6.2,0
28.5,30.9,21.5,15.4,965,116.4,4.7,0
20,20.7,22,16.8,3400,48,5.7,0
25.5,21.6,22.6,22.2,1663,81.4,6.8,0
22.9,28.1,24.1,18.5,1649,49.3,6.2,0
18.9,25,20.3,19.9,9961,86.1,5.4,0
26.1,23.6,23.3,18.8,1800,39.1,7.4,0
25.1,26.1,25.5,22.1,6288,95.2,8.8,0
20.4,21.7,21.5,15,1235,65.7,6.4,0
20.6,28.4,20.7,19,1439,50.6,6.8,0
21.9,21.3,22.4,20.7,1075,43.4,5,0
16.8,29,29.9,18.1,1250,69.5,6.1,0
21.6,20.9,29,28,3588,81.4,5.9,0
25.6,21.6,24.8,25.7,233547,65.1,7,0
15.5,15.6,28.5,22.1,4964,53.2,5.3,0
25.4,23.2,23.3,26.5,7168,52.7,5,0
20.9,22.1,18.2,24.1,2530,40.9,5.8,0
24.7,22.5,34.5,30.1,5474,23.2,7.9,0
28.3,27.7,32.6,28,5414,24.7,9.5,1
18.6,18,23.4,22.2,48700,87.7,5.6,0
25.9,19.1,20.7,23.5,6904,94.5,5.8,0
21,19.8,25.6,22.7,4492,55.2,6.4,0
20.5,16.3,26.3,21.8,3925,67.5,6.8,0
17.9,21.3,24.5,23.3,4594,75,6.5,0
28,23.6,28.7,27.9,3379,109.9,7.3,0
17.8,20.4,22.1,18.8,7844,279.8,5.6,0
21.3,20.5,22,21.5,32829,87.7,5.8,0
19.6,20,23.3,21.2,10264,107.6,6.2,0
20,21.1,22.2,21.5,20311,75.6,5.8,0
22.5,20.2,26.1,23,9841,73.9,6.4,0
20.1,21.8,25.2,25.1,3312,86,6,0
29.3,25.8,28.7,24.5,34462,73.1,9.3,1
23,16.2,26.4,16.6,85582,154.8,5.6,0
25.2,21.8,24.6,21.1,36226,81.4,7.1,0
28.5,24.1,26.8,23.3,68258,98,7,0
27.3,19.9,34.2,24.1,11062,42.3,9.5,1
31.9,24.5,31.1,26.6,22848,55.5,12.7,1
30.6,25.2,26.9,17.8,119907,138.3,7.8,0
24.5,22.4,25.8,22.8,27862,47.3,8.1,0
33.7,21.2,24.2,20.3,115257,78.7,6.3,0
16.2,15.6,22.1,15.3,9116,133.4,5.8,0
24.1,19.7,27.2,17,39204,116.6,6.8,0
25.1,19.1,24.2,17.1,93273,132.7,7.1,0
22.1,17.1,25.2,20.3,60107,133.3,5.5,0
20.5,16.3,23.5,15.8,42395,132.3,5.4,0
28.4,22.8,29.3,21.5,57317,52.5,8,0
31.2,21,24.8,19.1,81227,82,6.9,0
36.3,26.8,28.8,24,7266,40.7,7.1,0
19.3,17.1,24.2,15.2,26858,136.3,4.7,0
23,22.5,25.6,23.2,13059,49.6,5.3,0
28.1,20.7,25.8,19.2,68444,99.3,7.5,0
26.3,24.5,24.8,19.3,9745,63.4,6.7,0
18.9,17.5,20.2,21,110478,131.4,5.4,0
30.2,24.1,27.2,23.9,15927,72.7,9.4,1
28.3,26.6,17.5,23.7,6608,54.3,10.5,1
24.5,20.4,21.4,21.5,3255,87.2,8.4,0
26.4,22.4,18.6,25.1,10615,54.5,5.3,0
27.7,22.6,19.9,18.3,49613,60.2,6.9,0
30.7,29.9,27.4,25.2,11664,40.8,9.4,1
23.4,20.2,26.5,20.3,7021,104.2,9,0
34.6,27.5,22.4,29,12482,42.3,7.3,0
22.8,15.6,30.5,22.8,5098,61.9,6.7,0
12,12.8,19.7,11.1,2762,143.4,3.1,0
35.9,25.3,31.7,22.3,8282,30.2,9.3,1
22.4,26.8,17.9,17,25653,86.2,10.4,1
22,24.8,23.2,25.2,14664,51.9,8.4,0
35.3,24.8,24.3,27.7,2663,75.6,6.7,0
28.3,19.7,16.8,25.4,10402,49,7.7,0
33.8,20.5,22.5,24.1,4828,21.9,6.8,0
21.7,22.9,21.2,20,17681,66.1,6,0
21.6,22.3,21.7,23.5,29795,53.9,5.9,0
26.7,21.5,19.1,26.5,7797,84.7,7,0
18.1,14.7,18.6,19.7,26794,116.4,4.2,0
27.8,19.8,27,25.4,5032,44.1,10.4,1
21,17.7,21.1,20.3,8386,91.4,5.8,0
27.7,22,22.3,24.9,14606,30.3,6.2,0
25.9,20,28.8,21.9,27651,131.5,6.8,0
35.5,24.4,24.5,19.6,297330,101.5,9.2,0
20.9,23.2,31.7,25.9,20762,108.2,8.8,0
25.8,25.8,30.4,24.3,17446,63,7.1,0
23.8,27.9,29.8,25.9,9581,80.4,9.2,0
26.6,22,24.8,24.4,7878,76.8,6.6,0
23.6,20.8,26,21.7,27350,86.8,8.2,0
23.9,23.9,26.3,22.7,88101,127.6,8.1,0
26.7,17.3,21.3,24.2,5070,54,9,0
21.7,25.9,31.1,34.2,15303,61.9,8.2,0
34.6,23,23.6,18.7,517807,122.2,8.8,0
23.6,22.2,26.1,22.2,73790,159.5,7.3,0
25.3,16.6,24.5,18.1,135051,206.7,6,0
24.5,15.9,23.1,18.7,222281,287.7,6.6,0
24.4,25.4,27.8,26.5,20520,50.2,7.1,0
23.4,21.1,34.1,23.3,23087,90.6,7.4,0
22.5,22.8,26.4,21.7,46025,141,6.4,0
16.9,19.3,21.3,16.1,7904,79.5,6.2,0
25.4,23.9,28.1,23.2,42640,69.5,6.5,0
25.7,26.6,20.3,32.1,13440,39.7,5.8,0
33.5,17.1,22.9,16.6,432812,105.3,6.3,0
20.4,23,33.2,25.1,13699,63.8,9.8,1
28.3,22.6,20.9,27.3,54159,147.7,6.6,0
28.1,18.1,28.6,17.8,37462,126,8.7,0
25.8,25,32.1,25.2,13300,59.3,10.6,1
18.4,20.4,22.6,23.4,14000,70.7,6.5,0
23.2,25.2,30.8,21.4,12492,112.7,9,0
25.2,25.5,27.1,35.1,10615,66.9,7.9,0
27.5,19.8,25.2,20.9,152067,96.3,6.3,0
25.2,22.6,24.5,30.9,10586,53.6,9.7,1
17.4,18.8,25.2,16.3,9291,93,4.8,0
21.4,22.7,30.6,23.2,20894,84.3,9.5,1
28.5,24.9,25.6,29.6,8778,47,8.1,0
22.7,15.2,22.7,13.9,96447,227,6.7,0
25.5,25.1,27.9,30.2,19158,64.8,9.1,0
30.3,20.7,28.1,28.4,3596,59.2,7.6,0
37.9,33.8,21,22.8,5974,48.6,11.3,1
25.9,25.8,24,28.7,12143,39.3,9.8,1
22.8,21.6,26.4,25.1,25073,143.5,6.9,0
25.5,26.5,26,33.5,11903,73.8,7,0
27.9,25.1,23.8,23.4,16660,93.2,10.9,1
31.1,27.8,36.9,24.7,9797,51.8,10.3,1
24.9,24.5,29.8,21.6,8123,65.6,8.3,0
26.8,24.6,30.7,22.4,18479,81.8,7.1,0
39.1,30,32.4,28.2,10476,43.8,11.5,1
20.9,22.5,28,22.4,12761,85.9,9,0
24.6,23.5,30.7,27.7,46045,83.4,7.2,0
19.7,15.9,24.7,30,3972,47.2,6.2,0
32.2,26.6,28.2,27.1,18221,38.8,10,1
23.6,21.1,24.9,19.4,32028,247.3,4.3,0
21.6,23,29.1,23.9,40769,148.8,7.1,0
30.4,28.6,28.6,28.4,23445,70.9,12.2,1
23.7,22.1,28.5,21.2,53139,91.8,8.2,0
33.8,34,33.5,20.6,9257,55.3,9.3,1
26.2,26.5,23.6,26.8,14939,26,7.3,0
31.6,23.7,36.9,30.4,6741,76.1,8.6,0
23.8,19.6,28,23.6,10750,109,6.1,0
25.2,24.3,28.8,27.2,14939,75.2,6.4,0
31.9,25.1,24.2,26,17715,34.8,7.9,0
30.6,23.8,33.5,26.5,7926,64.6,8,0
22.2,20.4,24,18.6,89470,105.5,5.3,0
29,27,41,21.2,10019,82,5.3,0
31.6,27.3,31.7,25.5,12599,83.2,7.8,0
20.4,20.9,26.1,21.7,19474,127.5,7.3,0
23.1,19,20.4,33,25075,55.8,5.1,0
15.2,19,20.8,16.7,12995,384.3,4.9,0
26.1,25.4,27.6,24.7,21637,190.8,8.6,0
26.7,24.7,25.3,26.7,20112,48.4,6.3,0
43.6,31.5,29.5,30.2,27896,50.2,11.9,1
27.9,29.3,29.3,34.5,11719,49.7,8.1,0
33.2,25.1,36.6,28.9,17451,56.3,10.6,1
30.7,19.4,28,20.6,8185,62.7,5.3,0
41.2,32.1,33.6,27.3,11794,38.1,9.6,1
24.9,20.9,21.3,24.7,7072,49.2,8.4,0
35.5,26.2,33.1,30.8,10693,70.2,9.1,0
24.8,28.8,24.7,22.2,16125,43,4.3,0
18.1,19.4,19.9,17.7,74506,91.9,4.9,0
22.3,15.6,23.8,28.3,4859,94.2,8,0
32.1,25,36,30,17529,62,11.7,1
29.6,23.1,31.4,23.7,9035,50.5,9.8,1
28.8,31.1,41.1,23.1,12968,57.7,12.7,1
34.8,22.9,22.3,30.8,4736,34.5,7.6,0
21.9,24.7,32.2,20.4,1019,54.2,5.4,0
38.9,19,28.5,24,1714,0,9.6,1
25.5,22.9,31,21.7,710,44.5,3.1,0
18.2,20.9,19.5,19.3,4827,109.7,5.3,0
18.9,20.9,20.2,21.3,9220,147.3,4.9,0
35.2,20.6,25.3,14,582,36.4,7.1,0
18.8,20.7,19.1,20.5,5849,141,5,0
29.5,28.1,28.8,17,842,18.1,12.4,1
28,31.8,27.5,27.5,878,35.8,6.7,0
29.6,25.8,27.5,20.1,1135,34.9,7.1,0
21.4,28.7,21.6,24,709,59.8,5.7,0
23.9,25.6,26.8,22.8,2164,39.2,5.5,0
34.8,33.2,24,29.2,1121,107.5,7.1,0
25.8,24.2,27.7,16.7,753,49.8,8,0
26.4,22.2,30.4,21.8,560,209.7,8.2,0
24,25.8,23.1,24.5,1138,113.7,7.2,0
28.4,24.2,30.8,21,359,68.8,6.6,0
23.9,24.8,23,23,1084,69.2,3.7,0
29.3,37.2,21.9,35.6,3056,64.9,13.7,1
31.7,23.2,25.8,21.2,314,0,4.6,0
18.4,22.6,23.3,19.5,1905,86.1,4.5,0
22.8,25.6,31.2,19.6,1762,86.4,7.8,0
21.1,27.9,18.1,14.3,609,72.1,6.4,0
25.9,19.3,27.7,24.9,1196,86.2,8.5,0
21.6,22.5,22.4,22.2,5151,95,5.6,0
27.6,29.1,33.1,14.1,382,43.7,6.4,0
21.4,24.3,26.7,24.9,1970,93.4,5,0
23.2,28.8,24.5,25.2,30148,59.9,6.8,0
21.1,35.5,28.7,24,14348,58.3,8.9,0
20,22.4,20.1,24,15356,62.4,4.1,0
28.4,19.2,22.3,27.8,12241,45.1,7.1,0
24.6,23.6,26,23.9,159091,165.4,7.5,0
12.7,20.2,22.7,17.6,8118,105.1,5.6,0
22.4,23.5,27.5,21.3,9422,62.1,8.3,0
23,23.3,22.9,24.4,123610,116.5,6.2,0
19.5,22.6,21.2,20.4,11774,87.5,8.5,0
23,22.5,24.7,22.6,84700,158.6,7.6,0
23.9,15.8,19.5,32.8,14756,47.3,8.1,0
26.5,27.9,25.2,28.7,12111,38.1,9.3,1
27.2,25.8,26.7,26.7,32938,55.7,6.8,0
26.6,25.9,23.4,27.7,56676,131.6,8.6,0
27.5,22.5,25.3,23.1,28707,115.2,7.4,0
21,21.3,20.6,21.4,11262,63.5,6.5,0
16.3,29.7,24.1,22,7576,52.2,6.8,0
25,24.2,25.7,22.5,52626,116.7,8,0
16.6,21.7,21.1,24.1,13000,38.6,4.6,0
27,22.4,25.3,23.6,12099,63.3,6.4,0
29.6,22.8,27.1,24.4,35300,89.1,8.1,0
24.9,21,24.1,28,46740,105.2,6.9,0
25.8,30.1,32.4,25,24661,52.4,7.8,0
28.9,33.9,26.1,23.5,8081,53.3,7.3,0
